"gene_name","ens_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gbp5","ENSMUSG00000105504",19939.720652241,-9.05506512421162,0.239553820260152,0,0
"Gbp2","ENSMUSG00000028270",151518.982819129,-9.06743279056685,0.199951398458106,0,0
"Cxcl1","ENSMUSG00000029380",10990.6100677413,-7.7325137700254,0.183678510489234,0,0
"Cxcl10","ENSMUSG00000034855",23430.4326313072,-8.68223063157096,0.17310840723499,0,0
"Gbp4","ENSMUSG00000079363",38576.6926692542,-9.37126954990701,0.227033774273916,0,0
"Gbp6","ENSMUSG00000104713",9850.00743282084,-7.60470782067946,0.163074283702956,0,0
"Tnfaip3","ENSMUSG00000019850",7633.04097405425,-4.54306247648423,0.0900167027245667,0,0
"Acod1","ENSMUSG00000022126",6985.1020885339,-8.63335814616792,0.164792736806925,0,0
"Icam1","ENSMUSG00000037405",25455.9608981395,-5.68852688389439,0.120009428910041,0,0
"Irgm1","ENSMUSG00000046879",15893.908363702,-4.32536228554036,0.0950678530228183,0,0
"Irf1","ENSMUSG00000018899",27217.6235877878,-3.82246665450837,0.0972452072966017,0,0
"Igtp","ENSMUSG00000078853",15007.879047946,-6.02350080178539,0.155780145849205,0,0
"Nos2","ENSMUSG00000020826",36588.2466310212,-11.9131506048373,0.301354107118027,0,0
"Ccl2","ENSMUSG00000035385",9680.0154268453,-6.94868055119534,0.180575232434419,0,0
"Nampt","ENSMUSG00000020572",12006.7198820866,-2.88358123486292,0.0702699456169122,0,0
"Parp14","ENSMUSG00000034422",16933.113663909,-3.79559105284832,0.0989508972094712,0,0
"Dtx3l","ENSMUSG00000049502",11399.4404546368,-3.24268387203256,0.075523111708995,0,0
"Psmb9","ENSMUSG00000096727",6201.37674406161,-4.20413900330171,0.107929749187922,0,0
"Tap1","ENSMUSG00000037321",17464.3710025408,-4.9210185047565,0.121322797596396,0,0
"Psmb8","ENSMUSG00000024338",12022.9526081848,-3.69963323863912,0.097444419925174,0,0
"Tap2","ENSMUSG00000024339",13005.7842231506,-3.14376745286172,0.0749484952854768,0,0
"AW112010","ENSMUSG00000075010",3410.62358286897,-6.406702325681,0.123428788123764,0,0
"Cd274","ENSMUSG00000016496",24509.3163906779,-5.39509895755188,0.112543553010755,0,0
"Ifit2","ENSMUSG00000045932",7369.93147914825,-6.20633718761864,0.154882056760796,0,0
"Cxcl2","ENSMUSG00000058427",2194.9801417085,-7.39058644452483,0.200227399856449,6.74578888289622e-300,7.00779532310791e-297
"Gbp10","ENSMUSG00000105096",9318.82343540637,-10.6922623514223,0.292788258012303,1.32320118451325e-294,1.32172530626898e-291
"Gbp7","ENSMUSG00000040253",7819.4710293671,-4.2495380490826,0.116927828135666,3.18013039882572e-291,3.05893209584825e-288
"Gbp8","ENSMUSG00000034438",9067.94776093413,-6.49152825035693,0.181670243705941,7.59074960663138e-282,7.04069135835084e-279
"Socs1","ENSMUSG00000038037",2945.37905278234,-5.26453896303673,0.149630891119271,9.48958084312792e-274,8.49841048540949e-271
"Mlkl","ENSMUSG00000012519",3809.90729273751,-3.69329151618305,0.106176915981618,6.90087604602314e-267,5.97408839304224e-264
"Gbp3","ENSMUSG00000028268",41964.847181863,-7.53407199425744,0.218201187725974,7.56326759419765e-263,6.33631040931958e-260
"Psme1","ENSMUSG00000022216",13545.6272225644,-2.46880412532266,0.0718354370811524,2.48572604571386e-260,2.01739972291358e-257
"Zc3h12a","ENSMUSG00000042677",4675.97529723716,-4.32822361416545,0.128192320681974,5.73608117308352e-252,4.51429588321673e-249
"Parp12","ENSMUSG00000038507",8167.43139626465,-2.48389379576011,0.0742984579326379,1.51019536057715e-246,1.15356716792792e-243
"C1ra","ENSMUSG00000055172",14186.3823960034,-6.49542583317102,0.19689346550618,7.04597833197321e-241,5.22831723599075e-238
"Gbp9","ENSMUSG00000029298",11747.2023476668,-5.65440346265654,0.172826815872588,2.22870273434572e-237,1.60782329760258e-234
"Rnd3","ENSMUSG00000017144",2887.92353007869,-3.03021204159178,0.094443635259159,1.35368391205565e-227,9.50176348108034e-225
"Psmb10","ENSMUSG00000031897",8918.39394430643,-3.12979716731698,0.0991737097602048,2.52230301234455e-220,1.72386135614738e-217
"Tapbp","ENSMUSG00000024308",57198.345017315,-2.46427318517125,0.0784967694584061,8.11287223208942e-218,5.40254883947677e-215
"Oasl1","ENSMUSG00000041827",1495.17236788927,-3.32023001396648,0.106570041359277,7.8021919340028e-215,5.06576816794967e-212
"Tgtp1","ENSMUSG00000078922",8436.76296117352,-8.2300593029614,0.266623130207915,1.06420701527559e-210,6.74110253505423e-208
"Tgtp2","ENSMUSG00000078921",5911.50688830806,-7.64555351098231,0.247811079381943,1.39540878848795e-210,8.62860991567157e-208
"Ntrk2","ENSMUSG00000055254",5409.27568330643,2.85569503248411,0.0933040173380107,2.04606379732807e-207,1.23577495070715e-204
"Fas","ENSMUSG00000024778",929.673585788436,-4.04119135347101,0.13241813219326,1.81250572765219e-206,1.0698315057467e-203
"Rnf19b","ENSMUSG00000028793",13773.1106005164,-2.56177003391087,0.0839505813454973,4.53027418770093e-206,2.6145722428618e-203
"Olfr56","ENSMUSG00000040328",1726.75395172665,-8.00867087056538,0.266967459832324,3.25145889948047e-199,1.8357312843132e-196
"Stk38l","ENSMUSG00000001630",5312.72157530631,-2.0044278775778,0.0667891394332196,5.59599194590098e-199,3.09220227291477e-196
"Nlrc5","ENSMUSG00000074151",3770.77018899182,-5.19846013175441,0.175616238994062,4.01332131384047e-195,2.17145766336981e-192
"Trim21","ENSMUSG00000030966",1733.58790092243,-2.6830459071714,0.0907911548745644,1.46638904968467e-193,7.77216122640014e-191
"Xaf1","ENSMUSG00000040483",3441.90288218959,-4.53463003923643,0.15398907537661,8.41071369841033e-193,4.36869290922829e-190
"Parp9","ENSMUSG00000022906",7632.29123027908,-2.81836686007154,0.0957975178034865,6.33671859404172e-192,3.2268807569776e-189
"Srxn1","ENSMUSG00000032802",21590.6403753219,-1.98736372212425,0.0680635418418333,1.65645082786086e-188,8.2730162404566e-186
"Cxcl3","ENSMUSG00000029379",5915.10910862095,-7.59262005493699,0.261520789351997,6.51646163200248e-187,3.19318915178748e-184
"Adam17","ENSMUSG00000052593",4063.35333099473,-1.77837841592007,0.0619272426675371,2.29988804973528e-182,1.10611838036435e-179
"Sod2","ENSMUSG00000006818",25118.5841967263,-3.1599976486157,0.110872534917056,2.0866669482665e-180,9.85324132971443e-178
"Edn3","ENSMUSG00000027524",762.906647732227,6.60209196501457,0.232597519953103,2.27225883029248e-179,1.05380060859868e-176
"Oasl2","ENSMUSG00000029561",9763.72651318772,-3.9692411271529,0.139807720428176,3.45544896850329e-179,1.57441166949121e-176
"Cblc","ENSMUSG00000040525",3493.746539491,-2.32634580745165,0.0824683047833414,1.92488085337021e-176,8.61915183497891e-174
"Batf2","ENSMUSG00000039699",1630.14930344378,-6.67815372549013,0.237547479922077,5.48919187749082e-176,2.41626783475109e-173
"Chil1","ENSMUSG00000064246",4045.44532892643,-8.39786134526975,0.300782138498141,4.86139964850142e-173,2.10425683785384e-170
"Hspa1b","ENSMUSG00000090877",6685.67493392789,-5.11854076992246,0.183908025053744,5.29035871321109e-173,2.25239190394763e-170
"Tmcc3","ENSMUSG00000020023",7563.47189847567,-2.04162662764921,0.0732319160328925,3.6076517006569e-172,1.51119874706065e-169
"Rnf152","ENSMUSG00000047496",1039.06845731641,-2.47973576062515,0.0891382957551564,8.09302505851902e-172,3.33625323483806e-169
"Neurl3","ENSMUSG00000047180",8833.7243892425,-4.67074835968934,0.168896125515914,1.25952229707236e-170,5.11110212144787e-168
"Irgm2","ENSMUSG00000069874",8431.47379006464,-4.25595190089098,0.154130642470067,7.30341894389694e-170,2.91810912910689e-167
"Ube2l6","ENSMUSG00000027078",7787.75619988302,-3.66729421627556,0.132735322177755,8.30241858060099e-170,3.26700171146649e-167
"Gm12250","ENSMUSG00000082292",2514.46972397226,-8.76383263677744,0.318343479899743,2.16680691263356e-168,8.39912572059792e-166
"Usp18","ENSMUSG00000030107",3005.00738105375,-3.3046258541978,0.120186954687614,3.58174019544356e-168,1.36796139140977e-165
"Birc3","ENSMUSG00000032000",6464.77778625711,-3.65124108111621,0.133052622794828,1.43260490104562e-167,5.39220027319651e-165
"Cfb","ENSMUSG00000090231",1158.14641603615,-5.52109966285585,0.201942208559914,3.50728657643145e-167,1.30125342395002e-164
"Tmem140","ENSMUSG00000057137",4933.30824300532,-3.81925675009537,0.140172577944216,2.70868914084854e-165,9.90807967281373e-163
"Gal","ENSMUSG00000024907",672.955158783629,-3.96958464678857,0.145732157547231,2.94363553272313e-165,1.06179386694934e-162
"Sfxn2","ENSMUSG00000025036",2052.97069946069,2.27663494688684,0.0836170957496082,1.46579169038132e-164,5.21480493025934e-162
"Stx11","ENSMUSG00000039232",1021.88043765908,-3.42278292790369,0.127194427571723,3.00109563395896e-161,1.05326290148038e-158
"Lyn","ENSMUSG00000042228",2881.53751546676,-2.41620200346605,0.0912195088907746,4.76238572554515e-156,1.64911892904177e-153
"Sec22c","ENSMUSG00000061536",2308.44423950821,2.19837188146786,0.0834511594617006,3.39368979042903e-154,1.15970417825306e-151
"Gm5431","ENSMUSG00000058163",462.284712168779,-5.7059992528914,0.217643602381768,4.34221497502771e-154,1.46456707943435e-151
"Cd40","ENSMUSG00000017652",6939.73055272692,-4.48377199793055,0.171289671778544,3.30270819111455e-153,1.09967480040302e-150
"Gm45606","ENSMUSG00000109715",628.062259779405,3.28701968491726,0.126433061858292,9.42545676955577e-151,3.09858908559662e-148
"Tnip1","ENSMUSG00000020400",12406.3493743179,-2.94207862251814,0.113555709488442,1.0313799146322e-149,3.3482459703641e-147
"Ifit1","ENSMUSG00000034459",6650.0694111001,-4.49593457382578,0.175518331329899,6.81713387988087e-147,2.1857751110418e-144
"Cxcl16","ENSMUSG00000018920",10712.2777185255,-3.23198539199871,0.12637084344703,5.21632406186341e-146,1.65211161232506e-143
"Ripk2","ENSMUSG00000041135",4510.25257198342,-3.46309264935369,0.136451112188745,7.43530549752149e-144,2.32653396477266e-141
"Hspa1a","ENSMUSG00000091971",4845.10457409616,-5.7449680955467,0.22735286180617,1.83160422330067e-143,5.6629277718264e-141
"Rel","ENSMUSG00000020275",1102.25414415763,-2.01525310761659,0.0794351639369379,4.25170082272646e-143,1.29906967137681e-140
"Atf3","ENSMUSG00000026628",3314.59241029677,-3.7333844079736,0.147590739291191,5.64240621176202e-143,1.70394106657757e-140
"Il4i1","ENSMUSG00000074141",3597.58351122891,-6.57028768463436,0.260729860220166,2.72892000293663e-142,8.14629671221463e-140
"Samd9l","ENSMUSG00000047735",5956.16939858105,-2.4257131163075,0.096122247579745,5.67424061029346e-142,1.67461026011286e-139
"Gna13","ENSMUSG00000020611",9950.60234967349,-1.60909749272084,0.0636690139528249,5.76354963199763e-142,1.68185558980461e-139
"Rasd1","ENSMUSG00000049892",948.383924217482,3.38732468025996,0.135198049286566,2.7808916702042e-140,8.02472639631925e-138
"Wdr6","ENSMUSG00000066357",14305.0253273975,2.3274343346013,0.0931395049834697,3.43298165658212e-139,9.79757874759277e-137
"C2cd4c","ENSMUSG00000045912",862.174682609655,2.64808316721549,0.106103157689637,4.34388262990391e-139,1.22624973675255e-136
"Bambi","ENSMUSG00000024232",1063.06067858556,1.88487862736632,0.075413646464623,6.596226670677e-139,1.84204949316293e-136
"Gbp11","ENSMUSG00000092021",3877.39549722954,-6.88588329443938,0.276508661864708,7.51348671400568e-139,2.0758804622281e-136
"Slc6a14","ENSMUSG00000031089",1911.01262941522,-8.25297258969355,0.331086498372415,1.20814576380648e-138,3.30281617177033e-136
"C1s1","ENSMUSG00000038521",5446.89585607479,-4.80991149912209,0.194147166654349,7.1242854618855e-138,1.92734185136071e-135
"Castor2","ENSMUSG00000015944",13141.2092559384,2.74740468656034,0.111795745364415,5.13793963161656e-135,1.37564361002798e-132
"Irak3","ENSMUSG00000020227",1071.75458517082,-2.84336106425138,0.11585693397349,1.07720283271125e-134,2.85469742534121e-132
"Nfkbia","ENSMUSG00000021025",15058.3801864166,-3.99538638998267,0.163751338048328,2.21189582883287e-133,5.80254005763824e-131
"4933412E12Rik","ENSMUSG00000112627",732.560553971667,-2.36005547599414,0.0973597915550525,3.29573428904132e-131,8.5593515220692e-129
"B2m","ENSMUSG00000060802",80254.6247629673,-4.12893236428193,0.170718531251781,3.43017835057558e-131,8.82031306364341e-129
"Slamf8","ENSMUSG00000053318",1096.76135225619,-7.34765722211228,0.304440172971017,2.10626631809888e-130,5.36292573993588e-128
"9930111J21Rik2","ENSMUSG00000069892",999.56653363951,-3.94833557584169,0.164227363706826,1.3447024832888e-129,3.39060856247509e-127
"Gm16685","ENSMUSG00000097804",783.792772519769,-7.89499550184467,0.328496516127406,3.63895733770839e-129,9.08724625169469e-127
"Casp4","ENSMUSG00000033538",1101.07861421228,-3.99632631626565,0.166582140564119,4.4516779605333e-129,1.10109074583819e-126
"Spon2","ENSMUSG00000037379",585.451479375813,3.83162966555669,0.161399415718688,2.03983390354775e-126,4.99778550085269e-124
"Rnd1","ENSMUSG00000054855",959.934927621706,-2.746393918564,0.115716273134114,3.56747529708028e-126,8.65896270471701e-124
"Arrdc4","ENSMUSG00000042659",6463.4343657294,-2.84331805027391,0.12037302950824,4.81110150942728e-125,1.15693627130866e-122
"Gm12185","ENSMUSG00000048852",758.393963544689,-6.02594685725989,0.256477546942056,1.48561344129614e-124,3.53971253980754e-122
"Zswim4","ENSMUSG00000035671",4196.3518101228,-1.5534588059285,0.0657427300180663,1.62919718950866e-124,3.84653456442995e-122
"Pim1","ENSMUSG00000024014",3503.35918831885,-2.25603850055105,0.0955859196246698,1.79217977919205e-124,4.1932163103961e-122
"Zbp1","ENSMUSG00000027514",4299.27207049607,-5.88515526574297,0.251435668509834,1.05571981714946e-123,2.44804458671327e-121
"Cxcl11","ENSMUSG00000060183",1201.43342596043,-8.27201064484166,0.352239327444955,1.8638452704944e-123,4.28371022300973e-121
"Tapbpl","ENSMUSG00000038213",10199.0408535195,-2.58139915210564,0.10997668748935,2.11214100002967e-123,4.81179069401497e-121
"Wdr1","ENSMUSG00000005103",21251.4464034844,-1.46208880301412,0.0623127770235555,7.15550006321193e-123,1.61596080123197e-120
"Pla2g16","ENSMUSG00000060675",4377.61088584387,-2.20546882046008,0.0941219642048186,1.09635640693978e-122,2.45460967626146e-120
"Stat1","ENSMUSG00000026104",3953.12552484205,-3.28704962567949,0.140665504773158,1.63503346236015e-122,3.62935504709021e-120
"Bid","ENSMUSG00000004446",1008.25622675329,-2.60376275307501,0.111399383502022,2.08954344786503e-122,4.59894346478837e-120
"Klf5","ENSMUSG00000005148",4506.30005981264,-1.91509985399796,0.082042936044169,1.46285144647667e-121,3.19258108541559e-119
"Glb1l2","ENSMUSG00000036395",3230.51527212657,3.60916262089502,0.155172748304141,1.92600163069362e-121,4.16834902922866e-119
"Ehd1","ENSMUSG00000024772",8949.47516999251,-2.07607044645705,0.0891075576323739,3.22271745227696e-121,6.91712354984173e-119
"Rflna","ENSMUSG00000037962",1025.60326912343,3.07342557056862,0.13295913910277,5.99688044408111e-120,1.2765982132232e-117
"Blnk","ENSMUSG00000061132",1868.79777564971,-3.82118490283884,0.165445537667792,7.42626134926273e-120,1.56802791464799e-117
"Ppat","ENSMUSG00000029246",3787.35527832257,2.30526000945324,0.0997395395438728,1.52364743933656e-119,3.19118126185562e-117
"Serpina3f","ENSMUSG00000066363",5697.78272289017,-11.9649713790982,0.523643780634686,2.12096070247495e-119,4.40667763231815e-117
"Alas1","ENSMUSG00000032786",4127.51867221224,-1.36973186699013,0.0593718698426378,6.12848842375993e-119,1.26319819724975e-116
"Psme2","ENSMUSG00000079197",17064.6276268843,-2.9931361667275,0.130211429521118,1.20142897064923e-118,2.45687494462451e-116
"Casp1","ENSMUSG00000025888",392.75286807111,-3.84793667143151,0.167766361807263,2.91244591273539e-118,5.90930724997272e-116
"Hamp","ENSMUSG00000050440",3916.7307937527,-8.32742788489167,0.363949997019282,2.25083019456214e-117,4.53149697542428e-115
"Nfkb1","ENSMUSG00000028163",8945.06420410022,-1.60834930808632,0.0702174464986175,3.70810192220924e-117,7.40793192474586e-115
"Ccrl2","ENSMUSG00000043953",1887.96468167773,-3.90102836291874,0.171314970318949,1.2223790662001e-116,2.42338982658647e-114
"Upp1","ENSMUSG00000020407",6667.95772259352,-2.30005376600817,0.100901283092861,2.29432714877484e-116,4.5140886652145e-114
"Ifi203","ENSMUSG00000039997",1980.37801516407,-4.65809574493999,0.205349121088563,3.37123937390657e-116,6.58304193832538e-114
"Tmem132e","ENSMUSG00000020701",646.750830485818,-7.49227902328518,0.330658895378807,2.55574403780034e-115,4.95337525415766e-113
"Misp","ENSMUSG00000035852",2625.3006789838,-2.77931415935723,0.122777856440346,4.03102518062039e-115,7.75479666414016e-113
"Tnf","ENSMUSG00000024401",500.159261259075,-4.29847512597195,0.190413929954404,6.7297572601677e-115,1.2851362191457e-112
"H2-Q4","ENSMUSG00000035929",28599.0182422151,-3.65294378745814,0.16221605329593,4.4128252184434e-114,8.36536377724041e-112
"Irak2","ENSMUSG00000060477",2315.77973800462,-1.94810556379405,0.0862423554895304,4.79658888477056e-114,9.02697173379538e-112
"Samhd1","ENSMUSG00000027639",8004.75214593476,-2.67358743440706,0.119487171354442,1.6289982891083e-112,3.04364852995911e-110
"Nova2","ENSMUSG00000030411",750.15229430057,2.64883522814526,0.118685775161496,6.07770642265142e-112,1.12745795359057e-109
"Mdm1","ENSMUSG00000020212",2039.50247711422,2.17275834906023,0.097245279403914,8.19059793936281e-112,1.50863843321412e-109
"Defb1","ENSMUSG00000044748",14989.1606234323,-4.64374270883377,0.20900952912412,1.22597884465094e-111,2.24224623763588e-109
"Ifi47","ENSMUSG00000078920",3227.02144118078,-5.90083199493348,0.265998586122157,1.42846877363109e-111,2.59431905734077e-109
"Ddx58","ENSMUSG00000040296",5065.87341187708,-2.13716179276146,0.0958585817008214,2.57982187396727e-111,4.65281624227806e-109
"Sfrp5","ENSMUSG00000018822",854.152484174513,5.47834003446277,0.247432540479523,3.20467555842635e-111,5.7399054433028e-109
"Mocos","ENSMUSG00000039616",869.482747513031,-2.28285351279402,0.102563308379361,4.37235537031929e-111,7.77770146044948e-109
"Nmi","ENSMUSG00000026946",2301.55962605138,-1.96356481162258,0.0881364915175699,4.9939693433804e-111,8.82301889911104e-109
"Il6","ENSMUSG00000025746",5112.79791164751,-4.76191510251227,0.216211848429137,7.59495660479857e-110,1.33276093231908e-107
"Ccl5","ENSMUSG00000035042",2389.88904974559,-4.83313006216509,0.220045377527404,2.59870260829315e-109,4.52959096912627e-107
"Pml","ENSMUSG00000036986",3726.68674074086,-1.38580183894738,0.0627695385193725,3.5151930862022e-109,6.08620530945048e-107
"Nab1","ENSMUSG00000002881",5708.41403211292,-1.8273780263976,0.083209794352644,6.48446034143295e-108,1.1152842352805e-105
"Rsad2","ENSMUSG00000020641",8671.60751784048,-4.95790155695975,0.227621151003737,1.23066466575993e-107,2.10273631805599e-105
"Tnfsf10","ENSMUSG00000039304",2627.56264293792,-3.13420774623592,0.14365261525515,2.86930436564043e-107,4.87050350849984e-105
"Vwa5a","ENSMUSG00000023186",6200.1295281104,-1.20558449409711,0.0553174752742553,1.7453156256782e-106,2.94335013730446e-104
"Csrnp1","ENSMUSG00000032515",2556.52992436833,-2.32674121336015,0.107019426416095,3.53734201656373e-106,5.92698771046301e-104
"Rhbdf2","ENSMUSG00000020806",3142.49072316618,-2.10853940804309,0.0971669937191055,1.34640329049625e-105,2.24150255496655e-103
"Psme2b","ENSMUSG00000078153",902.419135362941,-3.19137107530597,0.14750796027996,1.51889667416777e-105,2.51256468310899e-103
"Wars","ENSMUSG00000021266",24632.194654881,-2.00446883370973,0.0928114434352288,1.50603534705699e-104,2.47552177205171e-102
"Tnfrsf11b","ENSMUSG00000063727",3583.25616302921,-3.15016963558539,0.146357517314204,1.70135520973284e-104,2.77898717936928e-102
"Pnmal1","ENSMUSG00000041141",4605.77440890204,3.13589133398981,0.145769489510736,2.16775343024477e-104,3.51867027105543e-102
"Ifngr2","ENSMUSG00000022965",4061.8336628048,-1.64542126211749,0.0763116671362336,3.80028818610809e-104,6.13026611685796e-102
"Fth1","ENSMUSG00000024661",140258.638902354,-2.21245352554553,0.103136164762506,2.35297186875346e-103,3.77216249403679e-101
"Ikbke","ENSMUSG00000042349",4372.51965393163,-3.80493168540543,0.178187586585256,5.35273432253048e-103,8.52858055769564e-101
"Dnase1l3","ENSMUSG00000025279",656.069718730482,-4.35144368215441,0.204135521450776,6.43560726219848e-103,1.01914119638144e-100
"Car13","ENSMUSG00000027555",981.853375042851,-3.13361905603784,0.146962617307797,1.28292603073558e-102,2.0193255723778e-100
"Acat1","ENSMUSG00000032047",3763.86631357521,1.6517850501334,0.077932960357588,9.89263780737299e-101,1.5477210632246e-98
"Lgals9","ENSMUSG00000001123",8572.05475634503,-3.22200000381561,0.152741788782449,1.6149141082791e-100,2.51143319198303e-98
"Casp3","ENSMUSG00000031628",4376.56885922481,-2.34786421344936,0.111190577244611,2.31809856419718e-100,3.58353201254553e-98
"Pnp","ENSMUSG00000115338",1501.5539115285,-2.18435520474747,0.103479835919453,3.72599069409057e-100,5.72589966368203e-98
"Ifi205","ENSMUSG00000054203",703.839512667171,-4.89536692759573,0.233405492253662,4.34015007480922e-100,6.6304727995806e-98
"Igf2bp2","ENSMUSG00000033581",2094.04206597798,-2.90015050554584,0.138523647830792,4.95865451549307e-99,7.53106528782869e-97
"Nfkb2","ENSMUSG00000025225",5803.42516808001,-2.4249076044298,0.115689716175028,5.27533703820505e-99,7.92867441523138e-97
"Ifi35","ENSMUSG00000010358",2165.703865424,-1.83187694416423,0.0871996622028464,5.28150889005055e-99,7.92867441523138e-97
"Tubb2a","ENSMUSG00000058672",6970.55384258653,-1.56815902399277,0.0747735887001099,1.00868960477711e-98,1.50555619113025e-96
"Epsti1","ENSMUSG00000022014",1258.18115611609,-3.29675578877584,0.158121224045245,2.74757216700492e-98,4.07755409995913e-96
"Pxylp1","ENSMUSG00000043587",734.860581325724,2.87674023989817,0.138208903974868,6.41319277980716e-98,9.46346759570295e-96
"Vnn3","ENSMUSG00000020010",487.266272647303,-5.84744261985514,0.283292201205661,3.27688604710197e-97,4.80813601860369e-95
"Lrrn2","ENSMUSG00000026443",863.92545949936,3.2554007033412,0.157155999131385,4.60485130681271e-97,6.71868501624903e-95
"Slc20a1","ENSMUSG00000027397",9453.93213871823,-1.96734747581513,0.094951606417264,1.92185441979892e-96,2.78840676740769e-94
"Pdx1","ENSMUSG00000029644",4601.62679679044,2.54771787379351,0.123483995579381,4.02520251713445e-96,5.80769636513882e-94
"Apol10b","ENSMUSG00000050014",638.416650115394,-5.48804973016619,0.269024859200447,4.21747890264461e-95,6.05149970058471e-93
"Oas1a","ENSMUSG00000052776",1665.22354144338,-3.91639708127224,0.191355564687563,5.74782480580163e-95,8.20201967205902e-93
"Cxcl9","ENSMUSG00000029417",70155.981137839,-13.788707391111,0.688634944267205,1.27412604635447e-94,1.80821462021158e-92
"Vcl","ENSMUSG00000021823",9809.97313956108,-1.56838861778581,0.0764965085611053,1.7374408382597e-94,2.45234108752405e-92
"Kdr","ENSMUSG00000062960",4848.9996989569,2.81538942157871,0.137867305731943,2.27103968634758e-94,3.18817144292611e-92
"Ifi206","ENSMUSG00000037849",327.962580267799,-5.12914737646559,0.253872907345564,2.72097642683296e-93,3.79927305275693e-91
"Ndst4","ENSMUSG00000027971",378.057667572319,4.62815561939848,0.22964761104856,1.36467377310879e-92,1.89529104606462e-90
"Jak2","ENSMUSG00000024789",6599.8703895847,-1.75901203949008,0.0868420051760478,3.07925989348563e-92,4.25380099434656e-90
"Clic4","ENSMUSG00000037242",57303.995600285,-2.54935993406775,0.126634533024862,1.10480089423362e-91,1.51813672085404e-89
"Cldn7","ENSMUSG00000018569",11308.1800878074,-1.68880261124245,0.0837388254634521,1.79145299180176e-91,2.44872766579387e-89
"Ifit3b","ENSMUSG00000062488",1755.13122158405,-4.1950614854508,0.210306707205413,1.56082124487818e-90,2.12230830108541e-88
"Abhd15","ENSMUSG00000000686",1226.96944424271,2.8380748903824,0.142359912893035,4.07841203875536e-90,5.51668953429769e-88
"Klhl25","ENSMUSG00000055652",1261.53024153462,-1.77684769640575,0.0890567127917379,1.39031772617824e-89,1.8708778065583e-87
"Dhx58","ENSMUSG00000017830",2370.5705647864,-3.30822468646427,0.167445902619576,1.24027792148701e-88,1.66037411850202e-86
"Vmac","ENSMUSG00000054723",2240.93893788497,1.67614624295814,0.0847363011897839,4.09943942787643e-88,5.4598226349425e-86
"Tac1","ENSMUSG00000061762",820.411927782522,-5.8222936966171,0.297458732390505,7.15616613191996e-88,9.48228523531088e-86
"Tm4sf4","ENSMUSG00000027801",9524.00922471667,2.14983799913536,0.109016887606502,8.75801076704857e-88,1.15459034330466e-85
"Fmo5","ENSMUSG00000028088",349.399996421178,2.73877896999839,0.139312787311707,1.07616491242494e-87,1.41156964346405e-85
"Cd82","ENSMUSG00000027215",11662.7413265342,-2.555774917658,0.129934870881693,1.10132044755378e-87,1.43730619816177e-85
"Ciita","ENSMUSG00000022504",900.496118262352,-6.25029441947628,0.319837608887542,2.00824406280783e-87,2.6078053277591e-85
"Snx10","ENSMUSG00000038301",10986.6598379697,-2.34542219633344,0.119442660119159,3.08423038422013e-87,3.98510185614831e-85
"Ppa1","ENSMUSG00000020089",8036.74469395069,-2.03312010079136,0.103523792630476,5.36616954549076e-87,6.89924699336339e-85
"Calhm6","ENSMUSG00000046031",410.114936147115,-6.61137813710586,0.33892491412546,6.6289493610248e-87,8.48081004212685e-85
"Pik3r3","ENSMUSG00000028698",1333.54395748205,1.95122581841308,0.0993805268695098,6.71558621125866e-87,8.5495337986568e-85
"Cap1","ENSMUSG00000028656",21450.7547201012,-1.35681108479215,0.0692271409982012,1.02913897718624e-86,1.30379357934165e-84
"Hes6","ENSMUSG00000067071",1697.85216961089,1.42731169953,0.0728713078405554,1.42091470234321e-86,1.79138717158036e-84
"Pabpc1","ENSMUSG00000022283",170077.501608643,-2.70978558812372,0.138842296888853,1.80995671044272e-86,2.27083989018878e-84
"Eppk1","ENSMUSG00000115388",2398.64159691588,-2.94993751237767,0.151226634471694,1.8532997150204e-86,2.31404071628821e-84
"Mndal","ENSMUSG00000090272",1226.37169217957,-4.31667483198886,0.222247396607258,4.15479183346853e-86,5.16287553622063e-84
"Fev","ENSMUSG00000055197",203.159573430445,4.02348446829045,0.206995265813457,4.46842211838009e-86,5.52616146840235e-84
"Zyx","ENSMUSG00000029860",14628.7682830762,-2.20534142096607,0.113644654684191,3.75082875158819e-85,4.61671912357806e-83
"Tnfaip2","ENSMUSG00000021281",10743.4614172471,-3.70642837801085,0.191644113197691,3.84875032135493e-85,4.71490068848627e-83
"Il15ra","ENSMUSG00000023206",1196.8208632781,-1.96290788511536,0.101216395335212,7.33222481197317e-85,8.94015073200729e-83
"Klf6","ENSMUSG00000000078",7094.68421287813,-1.62569729393505,0.0838191005922114,7.63171656919247e-85,9.26183696348119e-83
"Fgd2","ENSMUSG00000024013",1053.43626996117,1.98076842530579,0.102197575109142,8.93284489382808e-85,1.07904611505865e-82
"Mmp13","ENSMUSG00000050578",3829.86999580025,-5.52738907425164,0.2882016524424,1.39752864778385e-84,1.680334097759e-82
"Tjp2","ENSMUSG00000024812",12468.2065190574,-2.03210721891914,0.104997311226992,1.41795290081367e-84,1.69703478281252e-82
"Dusp4","ENSMUSG00000031530",4321.30400644203,-1.92058990791747,0.0992995928851491,2.11108198432463e-84,2.5149958814172e-82
